หมายเลขบ่อน้ำบาดาล,ปีงบประมาณ,โครงการ,สถานะที่เจาะ,หมู่ที่,ชื่อหมู่บ้าน,ชื่อตำบล,ชื่ออำเภอ,ชื่อจังหวัด,ประเภทบ่อน้ำบาดาล,สถานะบ่อน้ำบาดาล,สภาพน้ำบาดาล,เครื่องสูบ,วันที่เริ่มเจาะ,วันที่สิ้นสุดการเจาะ,Depth,D.Depth,Q,DD,SWL,ขนาดบ่อน้ำ,แรงม้า,ลงท่อดูด,วันที่ติดตั้งระบบปะปา,UTM_DATUM,ZoneNumber,ZoneDesignators,พิกัดออกตก,พิกัดเหนือใต้,LATITUDE,LONGITUDE,สถานะข้อมูล
TD265,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,บ้านหนองซิมสิว,1,หนองบัว,หนองบัว,บ้านค่าย,ระยอง,,ใช้การได้,น้ำแห้ง,,4/5/2540 0:00:00,6/5/2540 0:00:00,80.00,,,,,,,,,WGS84,47,P,751435,1421959,12.85253147,101.31669296,อนุมัติ
TD266,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,วัดป่าหวาย,5,มาบป่าหวาย,หนองบัว,บ้านค่าย,ระยอง,อุปโภค-บริโภค,ใช้การได้,น้ำจืด,สูบมือโยก,7/5/2540 0:00:00,10/5/2540 0:00:00,90.00,90.00,1.00,42.00,6.00,,,15.00,,WGS84,47,P,753940,1429559,12.92099436,101.34039818,อนุมัติ
TD267,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,บ้านหนองคล้า,3,หนองคล้า,บางบุตร,บ้านค่าย,ระยอง,อุปโภค-บริโภค,ใช้การได้,น้ำจืด,สูบไฟฟ้า (ซับเมิสซิเบิ้ล),11/5/2540 0:00:00,16/5/2540 0:00:00,44.00,44.00,4.00,13.00,5.00,150,,24.00,,WGS84,47,P,751238,1417392,12.81128277,101.31450136,อนุมัติ
TD268,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,บ้านพวา,4,หนองพะวา,บางบุตร,บ้านค่าย,ระยอง,อุปโภค-บริโภค,ใช้การได้,น้ำจืด,สูบมือโยก,17/5/2540 0:00:00,20/5/2540 0:00:00,73.50,73.50,4.00,14.00,9.00,,,30.00,,WGS84,47,P,756264,1420545,12.83935943,101.36104111,อนุมัติ
TD27,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,บ้านนายายรวน,02,เกาะ,หนองตะพาน,บ้านค่าย,ระยอง,อุปโภค-บริโภค,ใช้การได้,น้ำจืด,,1/7/2537 0:00:00,4/7/2537 0:00:00,30.00,27.00,2.27,18.90,2.10,,,24.00,,WGS84,47,P,747694,1410269,12.74720675,101.28129309,อนุมัติ
TD273,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,บ้านหนองคุย,5,หนองคุย,กองดิน,แกลง,ระยอง,อุปโภค-บริโภค,ใช้การได้,น้ำจืด,สูบไฟฟ้า (ซับเมิสซิเบิ้ล),6/6/2540 0:00:00,9/6/2540 0:00:00,42.00,40.00,7.00,1.00,5.00,150,2.00,12.00,1999-01-01,WGS84,47,P,806270,1422130,12.84913263,101.821561,อนุมัติ
TD275,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,บ้านเขาจุก,8,เขาจุก,ทุ่งควายกิน,แกลง,ระยอง,อุปโภค-บริโภค,ใช้การได้,น้ำจืด,สูบมือโยก,13/6/2540 0:00:00,15/6/2540 0:00:00,90.00,90.00,1.00,58.00,4.00,,,15.00,,WGS84,47,P,799239,1423161,12.85913297,101.75694186,อนุมัติ
TD276,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,ที่ทำการกิ่งอ.เขาชะเมา,1,คลองหิน,ห้วยทับมอญ,เขาชะเมา,ระยอง,อุปโภค-บริโภค,ใช้การได้,น้ำจืด,สูบไฟฟ้า (ซับเมิสซิเบิ้ล),16/6/2540 0:00:00,19/6/2540 0:00:00,103.50,103.50,1.50,31.00,13.00,,2.00,51.00,,WGS84,47,P,791471,1435904,12.97497989,101.68666061,อนุมัติ
TD277,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,บ้านชายล่าง,7,ชายล่าง,คลองปูน,แกลง,ระยอง,,ใช้การได้,น้ำเค็ม,,20/6/2540 0:00:00,23/6/2540 0:00:00,84.00,,,,,,,,,WGS84,47,P,796380,1410844,12.74815478,101.72942456,อนุมัติ
TD28,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,บ้านแหลมเหียง,5,แหลมเหียง,หนองตะพาน,บ้านค่าย,ระยอง,อุปโภค-บริโภค,ใช้การได้,น้ำจืด,สูบมือโยก,5/7/2537 0:00:00,9/7/2537 0:00:00,30.00,30.00,1.59,23.10,2.40,,,12.00,,WGS84,47,P,745924,1411388,12.75745787,101.26509009,อนุมัติ
TD3,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,บ้านน้ำโจน,8,น้ำโจน,กระแสบน,แกลง,ระยอง,,ใช้การได้,น้ำจืด,สูบมือโยก,7/3/2537 0:00:00,12/3/2537 0:00:00,48.00,39.00,1.14,26.70,7.50,,,24.00,,WGS84,47,P,782930,1420172,12.83366797,101.60651819,อนุมัติ
TD307,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,บ้านห้วยยาง,11,ห้วยยาง,บางบุตร,บ้านค่าย,ระยอง,อุปโภค-บริโภค,ใช้การได้,น้ำจืด,สูบมือโยก,4/6/2541 0:00:00,6/6/2541 0:00:00,92.00,92.00,1.50,24.00,6.00,150,,12.00,,WGS84,47,P,758170,1420222,12.83628276,101.37856364,อนุมัติ
TD31,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,โรงเรียนวัดบ้านเกาะ,1,ไผ่,หนองตะพาน,บ้านค่าย,ระยอง,อุปโภค-บริโภค,ใช้การได้,น้ำจืด,สูบไฟฟ้า (ซับเมิสซิเบิ้ล),20/7/2537 0:00:00,23/7/2537 0:00:00,30.00,30.00,2.27,14.40,7.50,,1.50,24.00,,WGS84,47,P,747752,1409579,12.74096753,101.28177115,อนุมัติ
TD310,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,บ้านอ่างชากไผ่,4,หนองพะวา,บางบุตร,บ้านค่าย,ระยอง,อุปโภค-บริโภค,ใช้การได้,น้ำจืด,สูบมือโยก,12/6/2541 0:00:00,13/6/2541 0:00:00,68.00,68.00,1.00,44.00,3.00,150,,9.00,,WGS84,47,P,756322,1420126,12.83556892,101.36153982,อนุมัติ
TD311,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,บ้านชากไผ่,1,ชากมะหาด,บางบุตร,บ้านค่าย,ระยอง,อุปโภค-บริโภค,ใช้การได้,น้ำจืด,,14/6/2541 0:00:00,16/6/2541 0:00:00,62.00,62.00,2.00,17.00,3.00,150,,9.00,,WGS84,47,P,753555,1420007,12.83472153,101.33605202,อนุมัติ
TD312,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,บ้านหนองละลอก,9,ตัวอย่าง,หนองละลอก,บ้านค่าย,ระยอง,,ใช้การได้,น้ำจืด,สูบมือโยก,17/6/2541 0:00:00,19/6/2541 0:00:00,80.00,80.00,2.00,14.00,9.00,150,,18.00,,WGS84,47,P,742240,1422208,12.85551543,101.23203728,อนุมัติ
TD313,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,วัดเขาโพธิ์,11,ชากไม้รวก,หนองละลอก,บ้านค่าย,ระยอง,สังเกตการณ์,ใช้การได้,น้ำจืด,สูบไฟฟ้า (ซับเมิสซิเบิ้ล),20/6/2541 0:00:00,22/6/2541 0:00:00,62.00,62.00,2.00,15.00,6.00,150,,,,WGS84,47,P,740215,1419019,12.82685752,101.2131362,อนุมัติ
TD314,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,บ้านโพธิ์ฐาน(ซำฆ้อ),10,โพธิ์ฐาน,ทุ่งควายกิน,แกลง,ระยอง,อุปโภค-บริโภค,ใช้การได้,น้ำจืด,สูบไฟฟ้า (ซับเมิสซิเบิ้ล),23/6/2541 0:00:00,25/6/2541 0:00:00,38.00,38.00,7.00,9.00,6.00,150,2.00,21.00,1998-01-01,WGS84,47,P,798221,1416332,12.79754923,101.74690073,อนุมัติ
TD316,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,โรงเรียนบ้านชุมชนสูง,7,ชุมนุมสูง,ทุ่งควายกิน,แกลง,ระยอง,,ใช้การได้,น้ำจืด,,29/6/2541 0:00:00,30/6/2541 0:00:00,62.00,62.00,7.00,9.00,6.00,150,,18.00,1998-01-01,WGS84,47,P,798820,1419276,12.82408291,101.75270249,อนุมัติ
TD317,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,โรงเรียนวัดโพธิ์ทอง,3,อ่างตานนท์,ทางเกวียน,แกลง,ระยอง,อุปโภค-บริโภค,ใช้การได้,น้ำจืด,สูบไฟฟ้า (ซับเมิสซิเบิ้ล),1/7/2541 0:00:00,3/7/2541 0:00:00,22.00,20.00,7.00,2.00,3.00,150,1.00,9.00,,WGS84,47,P,789351,1415531,12.79115264,101.66518668,อนุมัติ
TD32,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,บ้านนายายรวน,02,เกาะ,หนองตะพาน,บ้านค่าย,ระยอง,อุปโภค-บริโภค,ใช้การได้,น้ำจืด,สูบไฟฟ้า (ซับเมิสซิเบิ้ล),24/7/2537 0:00:00,27/7/2537 0:00:00,30.00,30.00,1.59,18.90,5.10,,5.00,15.00,,WGS84,47,P,748021,1410629,12.7504336,101.28433229,อนุมัติ
TD33,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,บ้านปากป่า,4,ปากป่า,หนองตะพาน,บ้านค่าย,ระยอง,อุปโภค-บริโภค,ใช้การได้,น้ำจืด,สูบมือโยก,28/7/2537 0:00:00,31/7/2537 0:00:00,30.00,30.00,3.18,15.60,1.50,,,12.00,1999-01-01,WGS84,47,P,745760,1409623,12.74152264,101.26343867,อนุมัติ
TD339,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,สำนักสงฆ์หนองโบสถ์,1,สำนักท้อน,สำนักท้อน,บ้านฉาง,ระยอง,อุปโภค-บริโภค,ใช้การได้,น้ำจืด,สูบเทอร์ไบน์,26/8/2541 0:00:00,29/8/2541 0:00:00,113.00,113.00,2.00,26.00,6.00,150,1.00,15.00,,WGS84,47,P,721718,1413232,12.77593889,101.04237886,อนุมัติ
TD34,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,โรงเรียนบ้านหนองตะพาน(บ.ปากป่า),4,ปากป่า,หนองตะพาน,บ้านค่าย,ระยอง,,ใช้การได้,น้ำจืด,สูบมือโยก,1/8/2537 0:00:00,4/8/2537 0:00:00,30.00,30.00,3.18,15.00,6.60,,,15.00,,WGS84,47,P,745584,1409582,12.74116603,101.26181531,อนุมัติ
TD35,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,บ้านคลองฉางใต้,6,คลองช้างตาย,หนองตะพาน,บ้านค่าย,ระยอง,อุปโภค-บริโภค,ใช้การได้,น้ำจืด,สูบมือโยก,5/8/2537 0:00:00,9/8/2537 0:00:00,30.00,30.00,1.59,18.60,5.40,,,15.00,,WGS84,47,P,742701,1413814,12.7796318,101.23561324,อนุมัติ
